record_id,source_id,source_record_id,observation_type,species,country,geography,site_id,site_name,spatial_block_id,cell_id,longitude,latitude,collection_date,year,month,value,unit,reported_individual_count,life_stage,collecting_method,sampling_effort,taxonomic_basis,molecular_method,pcr_confirmation_status,genbank_accession,presence_absence_status,license,source_url,reporting_note
MMap:KS59:MMap8225,RUEDA_2006_ROK_1998_2004,1006757,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeongsangbuk-do,MMAP_35.81667_128.58333,"Taegu, Camp Carrol",b+358_+1285,r191c1234,128.58333333,35.81666667,,2003,7,1,presence,,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_source_record,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,"ArcGIS MosquitoMap2 OBJECTID=1006757; raw source=Rueda LM et al. (2006). J Vector Ecol. 31,198-205.; locality=Taegu, Camp Carrol; Molecular occurrence record in the public layer; the layer does not preserve the specimen-level PCR protocol."
MMap:KS51:MMap8223,RUEDA_2006_ROK_1998_2004,1006759,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeongsangbuk-do,MMAP_35.82667_128.09000,"Taegu, Apsan Park",b+358_+1280,r191c1232,128.09,35.82666667,,2003,7,1,presence,,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_source_record,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,"ArcGIS MosquitoMap2 OBJECTID=1006759; raw source=Rueda LM et al. (2006). J Vector Ecol. 31,198-205.; locality=Taegu, Apsan Park; Molecular occurrence record in the public layer; the layer does not preserve the specimen-level PCR protocol."
MMap:KS03-4(1-8):MMap8207,RUEDA_2006_ROK_1998_2004,1006842,confirmed_occurrence,Anopheles sinensis,South Korea,Chungcheongnam-do,MMAP_36.12472_127.10000,"Shingyo-ri, Bujeok-myeon, Nonsan-si",b+361_+1270,r190c1228,127.1,36.12472222,,2003,8,1,presence,,Adult,"Adult, animal shed resting",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_source_record,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,"ArcGIS MosquitoMap2 OBJECTID=1006842; raw source=Rueda LM et al. (2006). J Vector Ecol. 31,198-205.; locality=Shingyo-ri, Bujeok-myeon, Nonsan-si; Molecular occurrence record in the public layer; the layer does not preserve the specimen-level PCR protocol."
MMap:KS03-4(1-8):MMap8208,RUEDA_2006_ROK_1998_2004,1006843,confirmed_occurrence,Anopheles sinensis,South Korea,Jeollabuk-do,MMAP_36.12472_127.10000,Nonsan-si,b+361_+1270,r190c1228,127.1,36.12472222,,2003,8,1,presence,,Adult,"Adult, animal shed resting",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_source_record,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,"ArcGIS MosquitoMap2 OBJECTID=1006843; raw source=Rueda LM et al. (2006). J Vector Ecol. 31,198-205.; locality=Nonsan-si; Molecular occurrence record in the public layer; the layer does not preserve the specimen-level PCR protocol."
"MMap:KS03-2(3-6,8):MMap8204",RUEDA_2006_ROK_1998_2004,1006877,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeonggi-do,MMAP_37.68667_126.76889,"Ilsan, Goyang-si",b+376_+1267,r184c1227,126.76888889,37.68666667,,2003,7,1,presence,,Adult,"Adult, animal shed resting",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_source_record,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,"ArcGIS MosquitoMap2 OBJECTID=1006877; raw source=Rueda LM et al. (2006). J Vector Ecol. 31,198-205.; locality=Ilsan, Goyang-si; Molecular occurrence record in the public layer; the layer does not preserve the specimen-level PCR protocol."
MMap:KS136:MMap8215,RUEDA_2006_ROK_1998_2004,1006736,confirmed_occurrence,Anopheles sinensis,South Korea,Jeju-do,MMAP_33.28944_126.18611,"Hangkyeong-myeon, Namjeju-gun",b+332_+1261,,126.18611111,33.28944444,,2004,6,1,presence,,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_source_record,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,"ArcGIS MosquitoMap2 OBJECTID=1006736; raw source=Rueda LM et al. (2006). J Vector Ecol. 31,198-205.; locality=Hangkyeong-myeon, Namjeju-gun; Molecular occurrence record in the public layer; the layer does not preserve the specimen-level PCR protocol. Point did not intersect the supplied 0.25-degree grid."
MMap:KS120:MMap8214,RUEDA_2006_ROK_1998_2004,1006737,confirmed_occurrence,Anopheles sinensis,South Korea,Jeju-do,MMAP_33.31278_126.18056,"Hangkyeong-myeon, Namjeju-gun",b+333_+1261,,126.18055556,33.31277778,,2004,6,1,presence,,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_source_record,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,"ArcGIS MosquitoMap2 OBJECTID=1006737; raw source=Rueda LM et al. (2006). J Vector Ecol. 31,198-205.; locality=Hangkyeong-myeon, Namjeju-gun; Molecular occurrence record in the public layer; the layer does not preserve the specimen-level PCR protocol. Point did not intersect the supplied 0.25-degree grid."
"MMap:KS96,119:MMap8241",RUEDA_2006_ROK_1998_2004,1006741,confirmed_occurrence,Anopheles sinensis,South Korea,Jeju-do,MMAP_33.31833_126.17778,"Hangkyeong-myeon, Namjeju-gun",b+333_+1261,,126.17777778,33.31833333,,2004,6,1,presence,,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_source_record,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,"ArcGIS MosquitoMap2 OBJECTID=1006741; raw source=Rueda LM et al. (2006). J Vector Ecol. 31,198-205.; locality=Hangkyeong-myeon, Namjeju-gun; Molecular occurrence record in the public layer; the layer does not preserve the specimen-level PCR protocol. Point did not intersect the supplied 0.25-degree grid."
MMap:KS137:MMap8216,RUEDA_2006_ROK_1998_2004,1006738,confirmed_occurrence,Anopheles sinensis,South Korea,Jeju-do,MMAP_33.32139_126.18389,"Hangkyeong-myeon, Namjeju-gun",b+333_+1261,,126.18388889,33.32138889,,2004,6,1,presence,,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_source_record,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,"ArcGIS MosquitoMap2 OBJECTID=1006738; raw source=Rueda LM et al. (2006). J Vector Ecol. 31,198-205.; locality=Hangkyeong-myeon, Namjeju-gun; Molecular occurrence record in the public layer; the layer does not preserve the specimen-level PCR protocol. Point did not intersect the supplied 0.25-degree grid."
MMap:KS138:MMap8217,RUEDA_2006_ROK_1998_2004,1006739,confirmed_occurrence,Anopheles sinensis,South Korea,Jeju-do,MMAP_33.32167_126.18389,"Hangkyeong-myeon, Namjeju-gun",b+333_+1261,,126.18388889,33.32166667,,2004,6,1,presence,,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,molecular_DNA_source_record,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,"ArcGIS MosquitoMap2 OBJECTID=1006739; raw source=Rueda LM et al. (2006). J Vector Ecol. 31,198-205.; locality=Hangkyeong-myeon, Namjeju-gun; Molecular occurrence record in the public layer; the layer does not preserve the specimen-level PCR protocol. Point did not intersect the supplied 0.25-degree grid."
MMap:KS05-109:MMap7936,KIM_2007_ROK_2005_SURVEY,1006555,confirmed_occurrence,Anopheles sinensis,South Korea,Jeju-do,MMAP_33.31200_126.18583,Jeju,b+333_+1261,,126.18583056,33.31200278,2005-09-24,2005,9,1,presence,43,Adult,"Adult, animal shed resting",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006555; raw source=2005 general survey; locality=Jeju; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA. Point did not intersect the supplied 0.25-degree grid.
MMap:KS05-53:MMap8069,KIM_2007_ROK_2005_SURVEY,1006556,confirmed_occurrence,Anopheles sinensis,South Korea,Jeollanam-do,MMAP_34.76044_127.08333,"Woosal-ri, Boseung-up",b+347_+1270,r195c1228,127.08333333,34.76043611,2005-08-13,2005,8,1,presence,69,Adult,"Adult, animal shed resting",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,"ArcGIS MosquitoMap2 OBJECTID=1006556; raw source=2005 general survey; locality=Woosal-ri, Boseung-up; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA."
MMap:KS05-112:MMap7947,KIM_2007_ROK_2005_SURVEY,1006557,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeongsangnam-do,MMAP_34.88511_128.49914,Geoje Is.,b+348_+1284,r195c1233,128.49913889,34.88511111,2005-09-24,2005,9,1,presence,7,Adult,"Adult, animal shed resting",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006557; raw source=2005 general survey; locality=Geoje Is.; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA.
MMap:KS05-118:MMap7964,KIM_2007_ROK_2005_SURVEY,1006559,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeongsangnam-do,MMAP_35.07036_128.07839,Sacheon,b+350_+1280,r194c1232,128.07838889,35.07036111,2005-10-09,2005,10,1,presence,40,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006559; raw source=2005 general survey; locality=Sacheon; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA.
MMap:KS05-86:MMap8135,KIM_2007_ROK_2005_SURVEY,1006564,confirmed_occurrence,Anopheles sinensis,South Korea,Gwangju Metropolitan City,MMAP_35.21139_126.93028,"Gwangju, Jeonnam",b+352_+1269,r194c1227,126.93027778,35.21138889,2005-09-02,2005,9,1,presence,98,Adult,"Adult, animal shed resting",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,"ArcGIS MosquitoMap2 OBJECTID=1006564; raw source=2005 general survey; locality=Gwangju, Jeonnam; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA."
MMap:KS05-55:MMap8073,KIM_2007_ROK_2005_SURVEY,1006565,confirmed_occurrence,Anopheles sinensis,South Korea,Busan Metropolitan City,MMAP_35.23981_129.22600,Busan,b+352_+1292,r194c1236,129.226,35.23980556,2005-08-20,2005,8,1,presence,48,Adult,"Adult, animal shed resting",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006565; raw source=2005 general survey; locality=Busan; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA.
MMap:KS05-87:MMap8137,KIM_2007_ROK_2005_SURVEY,1006566,confirmed_occurrence,Anopheles sinensis,South Korea,Busan Metropolitan City,MMAP_35.26850_129.22419,Busan,b+352_+1292,r193c1236,129.22419444,35.2685,2005-09-03,2005,9,1,presence,96,Adult,"Adult, animal shed resting",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006566; raw source=2005 general survey; locality=Busan; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA.
MMap:KS05-117:MMap7961,KIM_2007_ROK_2005_SURVEY,1006567,confirmed_occurrence,Anopheles sinensis,South Korea,Jeollabuk-do,MMAP_35.88808_127.02803,Jeonju,b+358_+1270,r191c1228,127.02802778,35.88808333,2005-10-05,2005,10,1,presence,107,Adult,"Adult, animal shed resting",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006567; raw source=2005 general survey; locality=Jeonju; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA.
MMap:KS05-99:MMap8167,KIM_2007_ROK_2005_SURVEY,1006571,confirmed_occurrence,Anopheles sinensis,South Korea,Gyeongsangbuk-do,MMAP_36.40253_129.07467,Cheongsong,b+364_+1290,r189c1236,129.07466667,36.40252778,2005-09-10,2005,9,1,presence,75,Adult,"Adult, animal shed resting",not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,ArcGIS MosquitoMap2 OBJECTID=1006571; raw source=2005 general survey; locality=Cheongsong; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA.
MMap:KS05-80:MMap8127,KIM_2007_ROK_2005_SURVEY,1006572,confirmed_occurrence,Anopheles sinensis,South Korea,Chungcheongnam-do,MMAP_36.50688_126.33900,"Anmyeon-do, Chungnam",b+365_+1263,r188c1225,126.33899722,36.50688056,2005-09-03,2005,9,1,presence,23,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,"ArcGIS MosquitoMap2 OBJECTID=1006572; raw source=2005 general survey; locality=Anmyeon-do, Chungnam; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA."
MMap:KS05-79:MMap8125,KIM_2007_ROK_2005_SURVEY,1006573,confirmed_occurrence,Anopheles sinensis,South Korea,Chungcheongnam-do,MMAP_36.51220_126.33073,"Anmyeon-do, Chungnam",b+365_+1263,r188c1225,126.33073056,36.51220278,2005-09-03,2005,9,1,presence,18,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,"ArcGIS MosquitoMap2 OBJECTID=1006573; raw source=2005 general survey; locality=Anmyeon-do, Chungnam; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA."
MMap:KS05-81:MMap8128,KIM_2007_ROK_2005_SURVEY,1006574,confirmed_occurrence,Anopheles sinensis,South Korea,Chungcheongnam-do,MMAP_36.51729_126.34784,"Anmyeon-do, Chungnam",b+365_+1263,r188c1225,126.34784167,36.51728889,2005-09-03,2005,9,1,presence,1,Larva,Larval collection,not reported at record level,molecular_DNA_field_record,DNA; method detail not retained in layer,source_confirmed_molecular_ITS2,,detected; no non-detection inferred,public layer terms/reuse status require review,https://experience.arcgis.com/experience/5f95c3edfbea4634b8347fec0bd1dcd6,"ArcGIS MosquitoMap2 OBJECTID=1006574; raw source=2005 general survey; locality=Anmyeon-do, Chungnam; The 2005 survey publication reports ITS2 molecular confirmation; the service record exposes IdentificationMethod=DNA."
